Trip Date,Trip Year,Trip Month,Day Name,Is Weekend,Service Type,Pickup Borough,Trip Count,Total Revenue,Total Fare Amount,Total Tip Amount,Avg Revenue Per Trip,Avg Fare Amount,Avg Tip Percentage,Avg Revenue Per Mile,Avg Trip Distance,Avg Trip Duration Minutes,Revenue Per Trip
2025-03-22,2025,3,Saturday,true,yellow,Bronx,1246,37460.11,33889.76,28.09,30.06,27.2,0.14,9.23,76.18,21.5,30.06
2025-03-22,2025,3,Saturday,true,yellow,Brooklyn,5478,167187.43,148668.31,3133.08,30.52,27.14,2.61,9.03,5.03,21.29,30.52
2025-03-22,2025,3,Saturday,true,yellow,Manhattan,115379,2685704.42,1805208.62,292199.61,23.28,15.65,18.35,14.13,6.55,13.7,23.28
2025-03-22,2025,3,Saturday,true,yellow,Queens,9834,623439.62,470629.21,67720.75,63.4,47.86,12.6,11.66,43.31,31.62,63.4
2025-03-22,2025,3,Saturday,true,yellow,Staten Island,9,552.55,414.87,69.66,61.39,46.1,17.2,5.54,12.08,27.0,61.39
2025-03-22,2025,3,Saturday,true,yellow,Unknown,256,9032.84,6468.95,1111.65,35.28,25.27,20.03,14.72,4.73,16.28,35.28
2025-03-23,2025,3,Sunday,true,green,Bronx,18,496.54,358.14,97.71,27.59,19.9,78.7,16.89,3.85,15.28,27.59
2025-03-23,2025,3,Sunday,true,green,Brooklyn,269,9209.69,7328.97,985.41,34.24,27.25,15.74,9.64,4.63,38.55,34.24
2025-03-23,2025,3,Sunday,true,green,Manhattan,634,13797.67,10057.95,1620.16,21.76,15.86,16.71,11.3,2.81,12.37,21.76
2025-03-23,2025,3,Sunday,true,green,Queens,262,7353.06,6160.27,539.23,28.07,23.51,11.19,11.75,4.22,16.25,28.07
2025-03-23,2025,3,Sunday,true,green,Unknown,1,15.7,14.2,0.0,15.7,14.2,0.0,5.81,2.7,11.0,15.7
2025-03-23,2025,3,Sunday,true,yellow,Bronx,1417,39250.28,35429.75,99.07,27.7,25.0,0.19,14.43,16.55,18.27,27.7
2025-03-23,2025,3,Sunday,true,yellow,Brooklyn,5569,163273.24,146119.47,2746.64,29.32,26.24,1.86,10.99,31.29,20.21,29.32
2025-03-23,2025,3,Sunday,true,yellow,EWR,3,299.67,235.0,45.61,99.89,78.33,14.35,717.46,0.46,1.33,99.89
2025-03-23,2025,3,Sunday,true,yellow,Manhattan,91084,2128100.09,1428704.13,229029.95,23.36,15.69,18.22,13.64,6.84,12.9,23.36
2025-03-23,2025,3,Sunday,true,yellow,Queens,14081,909538.68,673363.45,104302.04,64.59,47.82,14.17,10.35,11.51,29.42,64.59
2025-03-23,2025,3,Sunday,true,yellow,Staten Island,10,395.9,315.69,0.0,39.59,31.57,0.0,5.34,8.16,19.1,39.59
2025-03-23,2025,3,Sunday,true,yellow,Unknown,277,9324.8,6589.88,1208.34,33.66,23.79,20.82,23.02,4.61,14.31,33.66
2025-03-24,2025,3,Monday,false,green,Bronx,8,169.83,104.9,3.92,21.23,13.11,3.45,8.78,4.56,19.5,21.23
2025-03-24,2025,3,Monday,false,green,Brooklyn,181,5212.7,3990.15,520.98,28.8,22.05,14.88,10.42,114.1,27.52,28.8
2025-03-24,2025,3,Monday,false,green,Manhattan,1113,24233.41,17073.62,2895.26,21.77,15.34,17.54,10.74,2.49,18.36,21.77
2025-03-24,2025,3,Monday,false,green,Queens,332,8176.05,6364.61,585.97,24.63,19.17,10.61,29.93,4.93,23.39,24.63
2025-03-24,2025,3,Monday,false,yellow,Bronx,882,28879.42,26417.72,51.15,32.74,29.95,0.16,72.9,6.19,29.0,32.74
2025-03-24,2025,3,Monday,false,yellow,Brooklyn,3280,98544.65,89642.86,1427.99,30.04,27.33,1.56,69.81,36.79,26.63,30.04
2025-03-24,2025,3,Monday,false,yellow,EWR,1,138.0,95.0,23.0,138.0,95.0,24.21,920.0,0.15,1.0,138.0
2025-03-24,2025,3,Monday,false,yellow,Manhattan,85292,2015180.31,1308288.01,236161.4,23.63,15.34,20.6,21.96,5.51,13.84,23.63
2025-03-24,2025,3,Monday,false,yellow,Queens,12614,884090.87,646546.67,103161.78,70.09,51.26,15.07,13.27,11.77,38.52,70.09
2025-03-24,2025,3,Monday,false,yellow,Staten Island,11,671.9,544.03,18.41,61.08,49.46,2.23,6.92,10.62,29.18,61.08
2025-03-24,2025,3,Monday,false,yellow,Unknown,189,6648.25,4738.17,761.33,35.18,25.07,20.06,12.99,4.63,28.23,35.18
2025-03-25,2025,3,Tuesday,false,green,Bronx,15,376.59,239.45,26.66,25.11,15.96,7.08,17.07,3.85,27.13,25.11
2025-03-25,2025,3,Tuesday,false,green,Brooklyn,178,4940.52,3708.11,587.22,27.76,20.83,15.93,11.15,43.97,26.97,27.76
2025-03-25,2025,3,Tuesday,false,green,Manhattan,1075,24039.64,16894.85,2908.12,22.36,15.72,17.55,11.05,2.56,23.44,22.36
2025-03-25,2025,3,Tuesday,false,green,Queens,332,8986.93,6929.34,723.7,27.07,20.87,12.51,15.88,4.02,26.55,27.07
2025-03-25,2025,3,Tuesday,false,yellow,Bronx,788,24639.42,22642.44,45.74,31.27,28.73,0.16,67.75,6.1,29.63,31.27
2025-03-25,2025,3,Tuesday,false,yellow,Brooklyn,2909,88743.53,80125.57,1537.95,30.51,27.54,2.24,48.58,5.02,27.1,30.51
2025-03-25,2025,3,Tuesday,false,yellow,Manhattan,97170,2346408.93,1516866.06,283388.58,24.15,15.61,20.93,20.46,2.37,14.32,24.15
2025-03-25,2025,3,Tuesday,false,yellow,Queens,10319,707881.96,515269.1,81516.33,68.6,49.93,14.94,16.73,11.65,35.96,68.6
2025-03-25,2025,3,Tuesday,false,yellow,Staten Island,12,389.54,323.9,0.0,32.46,26.99,0.0,7.49,5.25,20.92,32.46
2025-03-25,2025,3,Tuesday,false,yellow,Unknown,209,7866.56,5688.5,892.74,37.64,27.22,18.75,37.65,4.76,24.59,37.64
2025-03-26,2025,3,Wednesday,false,green,Bronx,21,717.43,538.66,49.75,34.16,25.65,8.07,68.05,5.14,23.1,34.16
2025-03-26,2025,3,Wednesday,false,green,Brooklyn,186,5118.54,3891.11,548.79,27.52,20.92,17.28,13.79,3.46,27.96,27.52
2025-03-26,2025,3,Wednesday,false,green,Manhattan,1099,25152.56,17790.99,3095.52,22.89,16.19,18.64,11.9,2.62,18.37,22.89
2025-03-26,2025,3,Wednesday,false,green,Queens,406,9831.51,7325.65,853.89,24.22,18.04,14.3,13.08,3.38,21.66,24.22
2025-03-26,2025,3,Wednesday,false,green,Unknown,1,10.0,6.5,2.0,10.0,6.5,30.77,14.29,0.7,4.0,10.0
2025-03-26,2025,3,Wednesday,false,yellow,Bronx,731,22553.97,20563.6,104.92,30.85,28.13,1.93,31.27,6.2,28.45,30.85
2025-03-26,2025,3,Wednesday,false,yellow,Brooklyn,2839,84253.79,75653.02,1648.06,29.68,26.65,2.62,60.15,5.46,26.1,29.68
2025-03-26,2025,3,Wednesday,false,yellow,Manhattan,108238,2643906.29,1708164.99,323007.46,24.43,15.78,21.05,21.25,5.66,14.7,24.43
2025-03-26,2025,3,Wednesday,false,yellow,Queens,9945,692554.93,503003.36,79803.54,69.64,50.58,15.11,13.04,17.49,36.07,69.64
2025-03-26,2025,3,Wednesday,false,yellow,Staten Island,12,675.43,518.72,13.97,56.29,43.23,1.93,5.33,12.16,31.58,56.29
2025-03-26,2025,3,Wednesday,false,yellow,Unknown,244,8430.0,5816.34,1103.36,34.55,23.84,20.44,14.78,4.16,18.06,34.55
2025-03-27,2025,3,Thursday,false,green,Bronx,16,553.99,390.18,39.33,34.62,24.39,5.49,20.67,5.84,30.5,34.62
2025-03-27,2025,3,Thursday,false,green,Brooklyn,221,6483.59,4849.66,734.6,29.34,21.94,16.41,15.6,3.86,27.53,29.34
2025-03-27,2025,3,Thursday,false,green,Manhattan,1101,25080.75,17612.33,3043.95,22.78,16.0,17.54,11.65,2.61,20.49,22.78
2025-03-27,2025,3,Thursday,false,green,Queens,385,10478.76,7835.94,1092.52,27.22,20.35,14.85,12.68,3.84,26.24,27.22
2025-03-27,2025,3,Thursday,false,green,Unknown,1,25.9,18.4,0.0,25.9,18.4,0.0,8.35,3.1,16.0,25.9
2025-03-27,2025,3,Thursday,false,yellow,Bronx,842,28781.14,26135.37,182.49,34.18,31.04,0.58,41.59,105.95,32.64,34.18
2025-03-27,2025,3,Thursday,false,yellow,Brooklyn,3322,102599.61,92275.25,2042.39,30.88,27.78,2.55,78.28,53.69,27.24,30.88
2025-03-27,2025,3,Thursday,false,yellow,EWR,1,138.9,114.0,23.15,138.9,114.0,20.31,7.89,17.6,2.0,138.9
2025-03-27,2025,3,Thursday,false,yellow,Manhattan,116150,2910004.65,1904986.5,343112.36,25.05,16.4,20.3,22.78,3.45,15.04,25.05
2025-03-27,2025,3,Thursday,false,yellow,Queens,10809,768078.09,557475.9,89791.6,71.06,51.58,15.6,15.27,37.86,39.92,71.06
2025-03-27,2025,3,Thursday,false,yellow,Staten Island,5,157.52,115.82,0.0,31.5,23.16,0.0,4.77,7.19,18.0,31.5
2025-03-27,2025,3,Thursday,false,yellow,Unknown,267,9601.17,6598.32,1241.76,35.96,24.71,20.25,13.59,4.5,19.86,35.96
2025-03-28,2025,3,Friday,false,green,Bronx,9,235.3,159.48,8.46,26.14,17.72,2.52,6.84,4.72,35.56,26.14
2025-03-28,2025,3,Friday,false,green,Brooklyn,195,5890.56,4451.15,694.73,30.21,22.83,16.12,14.53,3.69,33.4,30.21
2025-03-28,2025,3,Friday,false,green,Manhattan,1020,23397.86,16367.96,2893.71,22.94,16.05,17.15,17.05,2.63,20.99,22.94
2025-03-28,2025,3,Friday,false,green,Queens,354,8635.34,6773.64,693.2,24.39,19.13,12.46,17.9,3.37,17.32,24.39
2025-03-28,2025,3,Friday,false,green,Unknown,3,179.85,129.7,28.27,59.95,43.23,15.83,8.2,8.56,28.67,59.95
2025-03-28,2025,3,Friday,false,yellow,Bronx,938,30485.22,27728.45,46.36,32.5,29.56,0.17,35.96,107.36,28.13,32.5
2025-03-28,2025,3,Friday,false,yellow,Brooklyn,3713,109937.06,99086.28,1723.72,29.61,26.69,1.97,57.27,4.81,25.03,29.61
2025-03-28,2025,3,Friday,false,yellow,EWR,1,133.2,90.0,22.2,133.2,90.0,24.67,302.73,0.44,3.0,133.2
2025-03-28,2025,3,Friday,false,yellow,Manhattan,109309,2633528.94,1712615.89,303625.74,24.09,15.67,20.01,22.86,3.44,14.0,24.09
2025-03-28,2025,3,Friday,false,yellow,Queens,10889,763252.5,560562.03,88627.17,70.09,51.48,51.58,18.6,11.91,38.78,70.09
2025-03-28,2025,3,Friday,false,yellow,Staten Island,12,536.44,401.09,0.0,44.7,33.42,0.0,5.23,8.46,23.0,44.7
2025-03-28,2025,3,Friday,false,yellow,Unknown,280,9274.18,6464.25,1144.87,33.12,23.09,20.17,18.89,4.03,16.86,33.12
2025-03-29,2025,3,Saturday,true,green,Bronx,31,1248.53,855.96,131.55,40.28,27.61,10.71,49.72,6.99,33.29,40.28
2025-03-29,2025,3,Saturday,true,green,Brooklyn,300,9628.99,7689.74,1053.46,32.1,25.63,15.83,19.14,563.1,28.36,32.1
2025-03-29,2025,3,Saturday,true,green,Manhattan,826,17991.89,13160.28,2189.25,21.78,15.93,16.54,11.88,2.68,16.65,21.78
2025-03-29,2025,3,Saturday,true,green,Queens,327,9020.94,7402.88,771.44,27.59,22.64,11.73,42.27,3.91,24.38,27.59
2025-03-29,2025,3,Saturday,true,green,Unknown,3,276.84,241.64,30.2,92.28,80.55,6.71,5.7,14.58,35.0,92.28
2025-03-29,2025,3,Saturday,true,yellow,Bronx,1458,44963.63,40860.27,252.6,30.84,28.02,0.46,8.54,5.65,21.35,30.84
2025-03-29,2025,3,Saturday,true,yellow,Brooklyn,6137,198640.94,175582.08,5186.08,32.37,28.61,3.34,9.99,6.3,22.13,32.37
2025-03-29,2025,3,Saturday,true,yellow,Manhattan,132603,3137605.76,2155745.78,316804.73,23.66,16.26,17.31,14.54,3.08,13.98,23.66
2025-03-29,2025,3,Saturday,true,yellow,Queens,10489,665652.77,508090.05,70365.99,63.46,48.44,12.43,10.23,11.35,33.29,63.46
2025-03-29,2025,3,Saturday,true,yellow,Staten Island,9,328.95,203.41,0.0,36.55,22.6,0.0,6.83,6.72,17.67,36.55
2025-03-29,2025,3,Saturday,true,yellow,Unknown,290,9955.62,7349.3,1122.83,34.33,25.34,18.21,24.28,4.31,16.72,34.33
2025-03-30,2025,3,Sunday,true,green,Bronx,7,246.82,146.1,13.17,35.26,20.87,6.37,8.44,6.78,34.0,35.26
2025-03-30,2025,3,Sunday,true,green,Brooklyn,228,7499.11,5896.33,848.69,32.89,25.86,16.73,10.21,4.33,23.44,32.89
2025-03-30,2025,3,Sunday,true,green,Manhattan,602,12753.52,9072.07,1589.34,21.19,15.07,17.55,9.57,2.62,14.23,21.19
2025-03-30,2025,3,Sunday,true,green,Queens,296,8966.12,7255.65,805.25,30.29,24.51,12.8,26.18,4.1,20.19,30.29
2025-03-30,2025,3,Sunday,true,green,Unknown,3,76.7,66.1,6.6,25.57,22.03,16.13,9.42,3.15,8.67,25.57
2025-03-30,2025,3,Sunday,true,yellow,Bronx,1610,52246.15,47284.52,96.53,32.45,29.37,0.25,6.61,58.41,19.34,32.45
2025-03-30,2025,3,Sunday,true,yellow,Brooklyn,7132,235099.13,211320.9,3597.98,32.96,29.63,1.98,9.53,5.34,21.24,32.96
2025-03-30,2025,3,Sunday,true,yellow,Manhattan,100747,2418557.83,1674126.16,230363.63,24.01,16.62,16.63,13.99,5.11,12.89,24.01
2025-03-30,2025,3,Sunday,true,yellow,Queens,15433,959843.33,727749.68,100528.62,62.19,47.16,12.37,12.02,17.19,28.92,62.19
2025-03-30,2025,3,Sunday,true,yellow,Staten Island,18,1114.52,949.35,0.0,61.92,52.74,0.0,5.16,13.53,28.5,61.92
2025-03-30,2025,3,Sunday,true,yellow,Unknown,183,6404.01,4572.0,809.22,34.99,24.98,20.25,11.26,4.82,14.64,34.99
2025-03-31,2025,3,Monday,false,green,Bronx,10,361.03,321.77,13.32,36.1,32.18,5.37,8.0,6.01,21.8,36.1
2025-03-31,2025,3,Monday,false,green,Brooklyn,159,4045.48,2929.12,424.52,25.44,18.42,15.29,13.02,3.43,17.67,25.44
2025-03-31,2025,3,Monday,false,green,Manhattan,1074,24502.71,17104.42,2947.14,22.81,15.93,17.6,12.27,2.71,15.0,22.81
2025-03-31,2025,3,Monday,false,green,Queens,329,7597.32,6016.78,518.45,23.09,18.29,10.47,11.51,3.38,27.34,23.09
2025-03-31,2025,3,Monday,false,green,Unknown,1,82.56,62.5,0.0,82.56,62.5,0.0,4.97,16.6,25.0,82.56
2025-03-31,2025,3,Monday,false,yellow,Bronx,883,26781.68,24449.63,47.6,30.33,27.69,0.34,24.67,6.34,25.39,30.33
2025-03-31,2025,3,Monday,false,yellow,Brooklyn,3150,95736.1,86588.04,1386.22,30.39,27.49,1.68,52.87,5.3,23.95,30.39
2025-03-31,2025,3,Monday,false,yellow,Manhattan,88526,2070643.68,1336766.07,238444.37,23.39,15.1,20.4,21.39,4.81,13.24,23.39
2025-03-31,2025,3,Monday,false,yellow,Queens,13158,900930.97,663757.21,103817.9,68.47,50.45,14.67,15.63,12.04,32.63,68.47
2025-03-31,2025,3,Monday,false,yellow,Staten Island,12,583.31,466.59,0.0,48.61,38.88,0.0,4.78,10.47,27.75,48.61
2025-03-31,2025,3,Monday,false,yellow,Unknown,193,7599.7,5414.97,935.34,39.38,28.06,18.94,24.72,4.99,17.44,39.38
2025-04-01,2025,4,Tuesday,false,green,Bronx,22,797.57,527.68,112.41,36.25,23.99,33.26,14.3,4.31,28.41,36.25
2025-04-01,2025,4,Tuesday,false,green,Brooklyn,184,5006.75,3609.98,536.63,27.21,19.62,14.49,18.17,3.77,18.85,27.21
2025-04-01,2025,4,Tuesday,false,green,Manhattan,1155,25786.74,18114.53,3222.67,22.33,15.68,17.71,16.32,2.47,24.05,22.33
2025-04-01,2025,4,Tuesday,false,green,Queens,303,7206.39,5620.42,570.1,23.78,18.55,12.94,17.33,3.2,22.21,23.78
2025-04-01,2025,4,Tuesday,false,green,Unknown,3,81.7,76.2,0.0,27.23,25.4,0.0,7.17,6.13,14.0,27.23
2025-04-01,2025,4,Tuesday,false,yellow,Bronx,931,30235.89,27490.61,232.0,32.48,29.53,0.42,45.15,6.34,27.99,32.48
2025-04-01,2025,4,Tuesday,false,yellow,Brooklyn,3100,94141.56,84933.76,1455.3,30.37,27.4,2.08,55.36,22.2,25.85,30.37
2025-04-01,2025,4,Tuesday,false,yellow,EWR,1,226.08,186.4,37.68,226.08,186.4,20.21,8.83,25.6,40.0,226.08
2025-04-01,2025,4,Tuesday,false,yellow,Manhattan,102994,2454563.2,1584947.46,294538.25,23.83,15.39,20.9,20.64,7.25,14.25,23.83
2025-04-01,2025,4,Tuesday,false,yellow,Queens,12500,849594.69,617621.27,97303.19,67.97,49.41,15.15,13.81,11.56,34.15,67.97
2025-04-01,2025,4,Tuesday,false,yellow,Staten Island,11,481.08,396.87,0.0,43.73,36.08,0.0,10.54,6.73,19.45,43.73
2025-04-01,2025,4,Tuesday,false,yellow,Unknown,293,11353.04,8102.44,1340.43,38.75,27.65,20.16,35.14,4.89,19.2,38.75
2025-04-02,2025,4,Wednesday,false,green,Bronx,26,907.01,682.12,84.72,34.89,26.24,9.11,10.49,5.13,24.42,34.89
2025-04-02,2025,4,Wednesday,false,green,Brooklyn,219,5970.6,4428.41,700.86,27.26,20.22,16.61,17.06,13.28,30.86,27.26
2025-04-02,2025,4,Wednesday,false,green,Manhattan,1164,26932.6,18756.6,3394.62,23.14,16.11,18.32,12.52,2.51,18.09,23.14
2025-04-02,2025,4,Wednesday,false,green,Queens,377,9245.93,7035.37,757.16,24.53,18.66,12.59,17.83,3.37,16.49,24.53
2025-04-02,2025,4,Wednesday,false,green,Unknown,1,20.4,14.2,4.7,20.4,14.2,33.1,9.71,2.1,14.0,20.4
2025-04-02,2025,4,Wednesday,false,yellow,Bronx,848,26655.64,24177.28,127.5,31.43,28.51,0.44,54.01,6.62,29.99,31.43
2025-04-02,2025,4,Wednesday,false,yellow,Brooklyn,2732,79242.7,71085.6,1292.76,29.01,26.02,2.04,49.68,88.08,27.42,29.01
2025-04-02,2025,4,Wednesday,false,yellow,Manhattan,113593,2748344.51,1774739.28,332595.11,24.19,15.62,21.95,22.46,7.64,15.0,24.19
2025-04-02,2025,4,Wednesday,false,yellow,Queens,9797,666112.96,484583.69,75523.24,67.99,49.46,14.76,16.83,11.54,35.8,67.99
2025-04-02,2025,4,Wednesday,false,yellow,Staten Island,12,539.43,348.06,0.0,44.95,29.01,0.0,4.83,10.11,27.42,44.95
2025-04-02,2025,4,Wednesday,false,yellow,Unknown,278,9779.41,6668.14,1324.87,35.18,23.99,24.05,15.05,4.29,18.51,35.18
2025-04-03,2025,4,Thursday,false,green,Bronx,41,1817.57,1423.2,163.39,44.33,34.71,10.03,17.47,6.37,25.02,44.33
2025-04-03,2025,4,Thursday,false,green,Brooklyn,176,4878.47,3655.43,564.85,27.72,20.77,16.88,32.19,6.11,25.98,27.72
2025-04-03,2025,4,Thursday,false,green,Manhattan,1215,27415.26,19280.51,3288.76,22.56,15.87,17.14,12.72,2.55,18.9,22.56
2025-04-03,2025,4,Thursday,false,green,Queens,341,8591.85,6382.88,781.89,25.2,18.72,14.42,22.8,3.44,16.48,25.2
2025-04-03,2025,4,Thursday,false,yellow,Bronx,811,27605.6,25020.07,188.59,34.04,30.85,0.59,25.33,134.66,31.1,34.04
2025-04-03,2025,4,Thursday,false,yellow,Brooklyn,2676,82511.82,73473.94,1888.24,30.83,27.46,2.94,46.47,65.52,28.57,30.83
2025-04-03,2025,4,Thursday,false,yellow,EWR,1,145.2,120.0,24.2,145.2,120.0,20.17,4840.0,0.03,1.0,145.2
2025-04-03,2025,4,Thursday,false,yellow,Manhattan,114309,2861661.91,1864985.63,346367.03,25.03,16.32,20.74,23.64,3.59,15.49,25.03
2025-04-03,2025,4,Thursday,false,yellow,Queens,10306,727520.63,524626.28,85361.14,70.59,50.9,15.73,13.57,23.55,39.23,70.59
2025-04-03,2025,4,Thursday,false,yellow,Staten Island,14,631.98,500.95,0.0,45.14,35.78,0.0,5.68,8.57,29.36,45.14
2025-04-03,2025,4,Thursday,false,yellow,Unknown,221,7732.67,5463.22,854.26,34.99,24.72,21.15,24.13,4.38,21.56,34.99
2025-04-04,2025,4,Friday,false,green,Bronx,23,564.44,321.22,24.58,24.54,13.97,6.23,9.74,4.39,33.96,24.54
2025-04-04,2025,4,Friday,false,green,Brooklyn,188,6029.17,4550.23,764.38,32.07,24.2,15.95,24.33,4.08,27.48,32.07
2025-04-04,2025,4,Friday,false,green,Manhattan,1048,24058.5,16878.43,3000.84,22.96,16.11,18.22,13.26,2.58,22.27,22.96
2025-04-04,2025,4,Friday,false,green,Queens,463,13056.47,10199.24,1178.83,28.2,22.03,12.28,11.99,4.21,31.27,28.2
2025-04-04,2025,4,Friday,false,green,Unknown,2,104.84,91.4,0.0,52.42,45.7,0.0,5.54,9.8,51.5,52.42
2025-04-04,2025,4,Friday,false,yellow,Bronx,957,29139.9,26520.27,98.11,30.45,27.71,0.32,21.65,6.13,28.82,30.45
2025-04-04,2025,4,Friday,false,yellow,Brooklyn,3244,97476.49,87147.41,1928.88,30.05,26.86,2.59,43.23,15.91,26.66,30.05
2025-04-04,2025,4,Friday,false,yellow,EWR,1,53.95,49.2,0.0,53.95,49.2,0.0,4.32,12.5,23.0,53.95
2025-04-04,2025,4,Friday,false,yellow,Manhattan,110263,2696280.62,1757987.71,316506.62,24.45,15.94,21.16,21.73,5.86,14.94,24.45
2025-04-04,2025,4,Friday,false,yellow,Queens,10217,703034.07,512115.89,80618.92,68.81,50.12,14.98,20.57,11.58,37.5,68.81
2025-04-04,2025,4,Friday,false,yellow,Staten Island,9,456.33,356.8,0.0,50.7,39.64,0.0,5.61,9.54,30.56,50.7
2025-04-04,2025,4,Friday,false,yellow,Unknown,207,7967.36,5649.28,1000.45,38.49,27.29,19.12,40.51,4.85,25.86,38.49
2025-04-05,2025,4,Saturday,true,green,Bronx,9,256.98,177.47,16.47,28.55,19.72,5.13,5.61,5.21,28.22,28.55
2025-04-05,2025,4,Saturday,true,green,Brooklyn,247,7184.52,5570.88,868.47,29.09,22.55,16.71,11.09,3.86,45.68,29.09
2025-04-05,2025,4,Saturday,true,green,Manhattan,894,18895.98,13558.54,2314.91,21.14,15.17,17.61,11.84,6.4,19.35,21.14
2025-04-05,2025,4,Saturday,true,green,Queens,410,11498.59,9453.36,927.81,28.05,23.06,11.51,11.15,3.96,24.56,28.05
2025-04-05,2025,4,Saturday,true,green,Unknown,1,13.6,12.1,0.0,13.6,12.1,0.0,6.48,2.1,9.0,13.6
2025-04-05,2025,4,Saturday,true,yellow,Bronx,977,28753.38,25792.9,30.67,29.43,26.4,0.09,7.02,6.37,23.1,29.43
2025-04-05,2025,4,Saturday,true,yellow,Brooklyn,4972,141738.18,125136.83,2533.26,28.51,25.17,2.28,8.46,4.97,21.57,28.51
2025-04-05,2025,4,Saturday,true,yellow,EWR,3,338.5,309.0,26.5,112.83,103.0,10.06,511.56,0.46,1.33,112.83
2025-04-05,2025,4,Saturday,true,yellow,Manhattan,127053,2957281.68,1997048.98,320356.83,23.28,15.72,18.3,14.97,3.41,14.61,23.28
2025-04-05,2025,4,Saturday,true,yellow,Queens,9030,571010.29,433820.62,59876.63,63.23,48.04,12.15,11.71,11.46,32.17,63.23
2025-04-05,2025,4,Saturday,true,yellow,Staten Island,8,392.76,272.02,20.6,49.1,34.0,2.94,4.99,10.02,25.63,49.1
2025-04-05,2025,4,Saturday,true,yellow,Unknown,274,8477.16,5922.92,1103.89,30.94,21.62,20.52,17.6,3.69,22.65,30.94
2025-04-06,2025,4,Sunday,true,green,Bronx,20,518.17,384.74,37.7,25.91,19.24,3.55,14.37,4.26,17.1,25.91
2025-04-06,2025,4,Sunday,true,green,Brooklyn,249,8228.1,6476.13,868.07,33.04,26.01,15.16,10.29,4.61,35.65,33.04
2025-04-06,2025,4,Sunday,true,green,Manhattan,755,15713.68,11155.58,1975.77,20.81,14.78,18.1,13.86,2.51,14.47,20.81
2025-04-06,2025,4,Sunday,true,green,Queens,314,8992.27,7327.45,807.02,28.64,23.34,12.49,11.33,3.78,30.53,28.64
2025-04-06,2025,4,Sunday,true,green,Unknown,1,96.44,80.0,5.0,96.44,80.0,6.25,4.92,19.6,43.0,96.44
2025-04-06,2025,4,Sunday,true,yellow,Bronx,1072,30229.52,26995.83,61.61,28.2,25.18,0.19,6.13,91.73,20.47,28.2
2025-04-06,2025,4,Sunday,true,yellow,Brooklyn,5299,153229.51,136314.56,2710.32,28.92,25.72,1.99,11.46,5.16,21.12,28.92
2025-04-06,2025,4,Sunday,true,yellow,EWR,1,21.02,20.0,0.02,21.02,20.0,0.1,191.09,0.11,1.0,21.02
2025-04-06,2025,4,Sunday,true,yellow,Manhattan,94546,2215600.67,1496725.64,234400.2,23.43,15.83,17.99,13.89,2.86,12.95,23.43
2025-04-06,2025,4,Sunday,true,yellow,Queens,12886,835468.92,615719.75,96484.7,64.84,47.78,14.55,10.86,24.5,30.15,64.84
2025-04-06,2025,4,Sunday,true,yellow,Staten Island,12,574.01,380.27,18.06,47.83,31.69,1.92,29.76,9.23,20.58,47.83
2025-04-06,2025,4,Sunday,true,yellow,Unknown,226,9846.93,7362.06,1103.93,43.57,32.58,18.47,114.08,6.2,17.91,43.57
2025-04-07,2025,4,Monday,false,green,Bronx,19,579.97,405.14,12.3,30.52,21.32,3.77,6.86,5.97,27.89,30.52
2025-04-07,2025,4,Monday,false,green,Brooklyn,132,3569.4,2697.86,377.19,27.04,20.44,15.23,19.93,3.66,40.07,27.04
2025-04-07,2025,4,Monday,false,green,Manhattan,1199,26793.03,18757.28,3241.93,22.35,15.64,17.98,13.45,2.51,17.33,22.35
2025-04-07,2025,4,Monday,false,green,Queens,401,10799.02,8412.54,924.55,26.93,20.98,13.09,15.27,3.84,19.11,26.93
2025-04-07,2025,4,Monday,false,green,Unknown,2,56.0,44.5,2.5,28.0,22.25,4.92,9.58,2.95,23.0,28.0
2025-04-07,2025,4,Monday,false,yellow,Bronx,694,22972.75,20882.11,63.12,33.1,30.09,0.3,23.78,107.91,30.37,33.1
2025-04-07,2025,4,Monday,false,yellow,Brooklyn,2707,80183.37,72659.68,1210.33,29.62,26.84,1.74,39.88,48.53,27.96,29.62
2025-04-07,2025,4,Monday,false,yellow,EWR,1,85.21,63.9,0.0,85.21,63.9,0.0,5.04,16.92,27.0,85.21
2025-04-07,2025,4,Monday,false,yellow,Manhattan,92245,2184839.13,1407307.07,262432.6,23.69,15.26,21.05,20.76,3.21,14.3,23.69
2025-04-07,2025,4,Monday,false,yellow,Queens,11970,855573.64,619338.03,102411.42,71.48,51.74,16.05,12.19,12.03,37.55,71.48
2025-04-07,2025,4,Monday,false,yellow,Staten Island,8,360.1,304.15,0.0,45.01,38.02,0.0,4.98,8.82,28.63,45.01
2025-04-07,2025,4,Monday,false,yellow,Unknown,200,7427.96,5259.7,833.38,37.14,26.3,18.89,14.35,5.21,27.17,37.14
2025-04-08,2025,4,Tuesday,false,green,Bronx,14,464.63,295.3,3.0,33.19,21.09,0.5,6.44,4389.75,35.29,33.19
2025-04-08,2025,4,Tuesday,false,green,Brooklyn,185,5586.16,4158.96,664.72,30.2,22.48,18.83,16.88,3.82,37.11,30.2
2025-04-08,2025,4,Tuesday,false,green,Manhattan,1238,28207.36,19573.79,3542.56,22.78,15.81,18.39,13.68,37.86,16.41,22.78
